39846.0,22.2828901786
39846.0416667,11.6661107262
39846.0833333,6.32092805557
39846.125,4.14095043155
39846.1666667,3.79498067856
39846.2083333,5.2063968254
39846.25,14.3124314435
39846.2916667,58.6843262738
39846.3333333,74.9298148016
39846.375,51.6339093899
39846.4166667,45.8984189524
39846.4583333,44.9449505556
39846.5,41.4340506696
39846.5416667,35.3505409881
39846.5833333,29.8211840278
39846.625,29.5890003571
39846.6666667,29.5690039881
39846.7083333,33.4730100199
39846.75,42.4134920833
39846.7916667,55.8982576429
39846.8333333,49.3418462301
39846.875,44.3296759524
39846.9166667,37.881323631
39846.9583333,35.5764709722
39847.0,22.2828901786
39847.0416667,11.6661107262
39847.0833333,6.32092805557
39847.125,4.14095043155
39847.1666667,3.79498067856
39847.2083333,5.2063968254
39847.25,14.3124314435
39847.2916667,58.6843262738
39847.3333333,74.9298148016
39847.375,51.6339093899
39847.4166667,45.8984189524
39847.4583333,44.9449505556
39847.5,41.4340506696
39847.5416667,35.3505409881
39847.5833333,29.8211840278
39847.625,29.5890003571
39847.6666667,29.5690039881
39847.7083333,33.4730100199
39847.75,42.4134920833
39847.7916667,55.8982576429
39847.8333333,49.3418462301
39847.875,44.3296759524
39847.9166667,37.881323631
39847.9583333,35.5764709722
39848.0,22.2828901786
39848.0416667,11.6661107262
39848.0833333,6.32092805557
39848.125,4.14095043155
39848.1666667,3.79498067856
39848.2083333,5.2063968254
39848.25,14.3124314435
39848.2916667,58.6843262738
39848.3333333,74.9298148016
39848.375,51.6339093899
39848.4166667,45.8984189524
39848.4583333,44.9449505556
39848.5,41.4340506696
39848.5416667,35.3505409881
39848.5833333,29.8211840278
39848.625,29.5890003571
39848.6666667,29.5690039881
39848.7083333,33.4730100199
39848.75,42.4134920833
39848.7916667,55.8982576429
39848.8333333,49.3418462301
39848.875,44.3296759524
39848.9166667,37.881323631
39848.9583333,35.5764709722
39849.0,22.2828901786
39849.0416667,11.6661107262
39849.0833333,6.32092805557
39849.125,4.14095043155
39849.1666667,3.79498067856
39849.2083333,5.2063968254
39849.25,14.3124314435
39849.2916667,58.6843262738
39849.3333333,74.9298148016
39849.375,51.6339093899
39849.4166667,45.8984189524
39849.4583333,44.9449505556
39849.5,41.4340506696
39849.5416667,35.3505409881
39849.5833333,29.8211840278
39849.625,29.5890003571
39849.6666667,29.5690039881
39849.7083333,33.4730100199
39849.75,42.4134920833
39849.7916667,55.8982576429
39849.8333333,49.3418462301
39849.875,44.3296759524
39849.9166667,37.881323631
39849.9583333,35.5764709722
39850.0,22.2828901786
39850.0416667,11.6661107262
39850.0833333,6.32092805557
39850.125,4.14095043155
39850.1666667,3.79498067856
39850.2083333,5.2063968254
39850.25,14.3124314435
39850.2916667,58.6843262738
39850.3333333,74.9298148016
39850.375,51.6339093899
39850.4166667,45.8984189524
39850.4583333,44.9449505556
39850.5,41.4340506696
39850.5416667,35.3505409881
39850.5833333,29.8211840278
39850.625,29.5890003571
39850.6666667,29.5690039881
39850.7083333,33.4730100199
39850.75,42.4134920833
39850.7916667,55.8982576429
39850.8333333,49.3418462301
39850.875,44.3296759524
39850.9166667,37.881323631
39850.9583333,35.5764709722
39851.0,25.9428213095
39851.0416667,15.8597581071
39851.0833333,8.07644295633
